age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
42,services,married,secondary,no,1007,no,no,,5,jun,139,1,-1,0,,no
57,blue-collar,married,primary,no,60,no,no,,5,jun,90,1,-1,0,,no
39,blue-collar,married,primary,no,3503,no,no,,5,jun,89,1,-1,0,,no
37,management,single,tertiary,no,240,no,no,,5,jun,1123,1,-1,0,,yes
37,blue-collar,single,primary,no,0,no,no,,5,jun,39,1,-1,0,,no
46,management,divorced,tertiary,no,743,no,no,,5,jun,36,2,-1,0,,no
45,housemaid,married,tertiary,no,2424,no,no,,5,jun,452,1,-1,0,,no
46,admin.,single,secondary,no,849,yes,no,,5,jun,508,2,-1,0,,yes
59,housemaid,married,primary,no,495,no,no,,5,jun,150,2,-1,0,,no
60,retired,married,secondary,no,4820,no,no,,5,jun,419,1,-1,0,,no
39,admin.,single,secondary,no,0,yes,no,,5,jun,22,1,-1,0,,no
54,housemaid,divorced,secondary,no,1327,no,no,,5,jun,115,2,-1,0,,no
56,housemaid,divorced,primary,yes,1238,no,no,,5,jun,1558,1,-1,0,,yes
33,housemaid,divorced,secondary,no,-18,yes,no,,5,jun,27,8,-1,0,,no
39,,single,secondary,no,914,no,no,,5,jun,20,1,-1,0,,no
56,retired,married,primary,no,855,no,no,,5,jun,140,2,-1,0,,no
41,blue-collar,married,secondary,no,1459,no,no,,5,jun,82,1,-1,0,,no
50,entrepreneur,single,primary,no,1659,no,no,,5,jun,221,2,-1,0,,no
40,services,single,secondary,no,1038,no,no,,5,jun,741,1,-1,0,,no
52,management,married,tertiary,no,1111,no,no,,5,jun,17,1,-1,0,,no
53,management,married,tertiary,no,652,no,no,,5,jun,91,1,-1,0,,no
37,blue-collar,married,secondary,no,0,no,yes,,5,jun,1302,13,-1,0,,no
42,management,married,tertiary,no,477,yes,no,,5,jun,517,3,-1,0,,no
57,self-employed,single,secondary,no,3277,no,no,,5,jun,127,4,-1,0,,no
39,blue-collar,single,,no,3583,no,no,,5,jun,97,2,-1,0,,no
36,admin.,single,secondary,no,-17,yes,no,,5,jun,159,2,-1,0,,no
36,management,married,tertiary,no,1357,yes,no,,5,jun,74,5,-1,0,,no
53,technician,divorced,secondary,no,12,no,no,,5,jun,150,2,-1,0,,no
42,technician,married,tertiary,no,1189,no,no,,5,jun,323,3,-1,0,,no
57,technician,married,primary,no,0,no,no,,5,jun,58,8,-1,0,,no
38,technician,married,secondary,no,635,no,no,,5,jun,31,5,-1,0,,no
60,technician,divorced,secondary,no,0,no,no,,6,jun,105,1,-1,0,,no
39,,married,secondary,no,1701,no,no,,6,jun,140,1,-1,0,,no
39,blue-collar,married,secondary,no,599,yes,no,,6,jun,53,1,-1,0,,no
37,services,single,secondary,no,2571,no,no,,6,jun,40,2,-1,0,,no
51,management,married,tertiary,no,12,no,no,,6,jun,90,4,-1,0,,no
52,housemaid,married,primary,no,1837,no,no,,6,jun,118,1,-1,0,,no
40,services,single,secondary,no,546,yes,no,,6,jun,219,1,-1,0,,no
27,services,single,secondary,no,482,yes,no,,6,jun,220,2,-1,0,,no
44,admin.,married,secondary,no,248,no,no,,6,jun,18,1,-1,0,,no
36,blue-collar,single,secondary,no,1012,yes,yes,,6,jun,399,1,-1,0,,no
35,management,single,secondary,no,0,no,no,,6,jun,19,1,-1,0,,no
26,technician,single,secondary,no,639,yes,no,,6,jun,709,5,-1,0,,yes
51,entrepreneur,married,tertiary,no,5403,no,no,,6,jun,42,1,-1,0,,no
37,self-employed,single,tertiary,no,1004,yes,no,,6,jun,377,3,-1,0,,no
36,unemployed,married,secondary,no,1453,no,no,,6,jun,386,1,-1,0,,no
30,admin.,single,secondary,no,223,yes,no,,6,jun,862,11,-1,0,,yes
40,management,married,tertiary,no,406,no,no,,6,jun,262,1,-1,0,,no
41,admin.,single,secondary,no,84,yes,no,,6,jun,238,3,-1,0,,no
46,self-employed,single,secondary,no,2899,no,no,,6,jun,40,1,-1,0,,no
51,self-employed,married,primary,no,8313,no,no,,6,jun,185,1,-1,0,,no
44,blue-collar,single,secondary,no,259,yes,no,,6,jun,163,2,-1,0,,no
49,housemaid,divorced,secondary,no,630,no,no,,6,jun,415,2,-1,0,,no
37,entrepreneur,married,tertiary,no,342,yes,no,,6,jun,212,1,-1,0,,no
36,housemaid,single,tertiary,no,561,no,no,,6,jun,274,2,-1,0,,no
49,housemaid,divorced,,no,2754,no,no,,6,jun,18,2,-1,0,,no
45,self-employed,married,tertiary,no,510,no,no,,6,jun,639,2,-1,0,,no
50,blue-collar,married,secondary,no,464,no,yes,,6,jun,426,2,-1,0,,no
52,retired,married,secondary,no,1956,no,no,,6,jun,384,2,-1,0,,no
40,management,married,primary,no,733,yes,no,,6,jun,94,7,-1,0,,no
56,unemployed,divorced,tertiary,no,832,no,no,,6,jun,36,2,-1,0,,no
33,entrepreneur,single,tertiary,no,327,yes,yes,,6,jun,562,2,-1,0,,no
28,blue-collar,single,tertiary,no,727,yes,no,,6,jun,144,4,-1,0,,no
50,technician,married,secondary,no,3503,yes,no,,6,jun,103,2,-1,0,,no
30,student,single,,no,1232,yes,no,,6,jun,52,4,-1,0,,no
41,management,married,tertiary,no,850,no,no,,6,jun,262,2,-1,0,,no
37,self-employed,single,tertiary,no,1549,no,no,,6,jun,48,2,-1,0,,no
51,housemaid,married,primary,no,1275,no,no,,6,jun,92,1,-1,0,,no
49,technician,single,secondary,no,-97,yes,no,,6,jun,92,2,-1,0,,no
53,retired,married,secondary,no,1300,no,no,,6,jun,420,1,-1,0,,no
45,technician,married,tertiary,no,43,yes,no,,6,jun,184,4,-1,0,,no
35,blue-collar,single,secondary,no,11671,no,no,,6,jun,190,1,-1,0,,no
41,management,married,tertiary,no,251,no,yes,,6,jun,85,3,-1,0,,no
35,management,single,tertiary,no,68,no,no,,6,jun,1085,1,-1,0,,yes
29,blue-collar,married,secondary,no,87,yes,no,,6,jun,1330,3,-1,0,,no
45,admin.,divorced,secondary,no,246,no,no,,6,jun,119,1,-1,0,,no
47,management,divorced,tertiary,no,313,yes,no,,6,jun,114,7,-1,0,,no
25,technician,single,secondary,no,2704,yes,no,,6,jun,63,3,-1,0,,no
36,admin.,married,secondary,no,231,yes,yes,,6,jun,136,6,-1,0,,no
60,blue-collar,divorced,primary,no,92,yes,no,,6,jun,70,3,-1,0,,no
37,blue-collar,married,secondary,no,2870,yes,no,,6,jun,94,2,-1,0,,no
47,housemaid,married,primary,no,389,no,no,,6,jun,145,2,-1,0,,no
41,self-employed,married,primary,no,340,no,no,,6,jun,37,3,-1,0,,no
60,management,married,primary,no,295,no,no,,6,jun,126,4,-1,0,,no
31,services,married,secondary,no,500,yes,no,,6,jun,19,18,-1,0,,no
42,management,divorced,tertiary,no,0,no,no,,6,jun,61,1,-1,0,,no
51,retired,divorced,tertiary,no,126,no,yes,,6,jun,152,1,-1,0,,no
44,self-employed,married,tertiary,no,425,no,no,,6,jun,147,1,-1,0,,no
35,admin.,single,tertiary,no,-162,yes,yes,,6,jun,119,1,-1,0,,no
46,services,married,secondary,no,2215,no,no,,6,jun,222,2,-1,0,,no
38,technician,married,secondary,no,4741,yes,no,,9,jun,221,10,-1,0,,no
57,technician,married,secondary,no,93,no,no,,9,jun,82,2,-1,0,,no
45,unemployed,married,secondary,no,1603,no,no,,9,jun,164,2,-1,0,,no
43,services,married,secondary,no,861,yes,no,,9,jun,78,1,-1,0,,no
58,housemaid,married,primary,no,2348,no,no,,9,jun,226,1,-1,0,,no
25,services,married,secondary,no,77,yes,no,,9,jun,220,4,-1,0,,no
38,services,married,secondary,no,1005,yes,yes,,9,jun,152,2,-1,0,,no
41,blue-collar,married,primary,no,16431,no,no,,9,jun,139,1,-1,0,,no
56,admin.,married,secondary,no,2146,no,yes,,9,jun,594,1,-1,0,,no
54,management,married,tertiary,yes,153,no,no,,9,jun,99,3,-1,0,,no
30,management,single,tertiary,no,156,yes,no,,9,jun,174,9,-1,0,,no
41,housemaid,married,primary,no,884,no,no,,9,jun,322,1,-1,0,,no
39,unemployed,married,primary,no,7372,no,no,,9,jun,76,1,-1,0,,no
50,services,married,secondary,no,1595,no,no,,9,jun,882,1,-1,0,,yes
57,unemployed,married,primary,no,0,no,no,,9,jun,540,1,-1,0,,no
38,management,single,secondary,no,53,no,no,,9,jun,280,1,-1,0,,no
50,retired,single,primary,no,208,no,no,,9,jun,51,1,-1,0,,no
46,housemaid,married,primary,no,103,no,no,,9,jun,186,1,-1,0,,no
48,services,married,secondary,no,533,no,no,,9,jun,63,1,-1,0,,no
35,management,married,tertiary,no,1012,no,no,,9,jun,105,1,-1,0,,no
53,blue-collar,divorced,primary,no,4222,no,no,,9,jun,112,1,-1,0,,no
51,housemaid,divorced,primary,no,3982,no,no,,9,jun,23,1,-1,0,,no
47,admin.,divorced,secondary,no,-364,yes,yes,,9,jun,240,2,-1,0,,no
40,services,married,,no,88,yes,no,,9,jun,78,2,-1,0,,no
47,services,single,secondary,no,3644,no,no,,9,jun,83,2,-1,0,,no
41,unemployed,married,tertiary,no,1666,no,no,,9,jun,291,3,-1,0,,no
40,entrepreneur,married,tertiary,no,3571,no,no,,9,jun,222,3,-1,0,,no
57,management,married,primary,no,595,no,no,,9,jun,188,2,-1,0,,no
56,blue-collar,divorced,primary,no,3021,no,no,,9,jun,419,2,-1,0,,no
37,technician,single,secondary,yes,375,no,no,,9,jun,223,2,-1,0,,no
26,blue-collar,single,primary,no,535,yes,no,,9,jun,21,37,-1,0,,no
35,blue-collar,married,secondary,no,4,no,no,,9,jun,130,2,-1,0,,no
40,unemployed,single,secondary,no,6,no,no,,9,jun,134,3,-1,0,,no
39,admin.,divorced,secondary,no,765,no,no,,9,jun,155,3,-1,0,,no
43,services,single,secondary,no,532,yes,no,,9,jun,216,2,-1,0,,no
52,blue-collar,married,secondary,no,-519,yes,no,,9,jun,442,8,-1,0,,yes
49,technician,married,secondary,no,378,no,no,,9,jun,189,2,-1,0,,no
42,technician,married,secondary,no,8036,no,no,,9,jun,948,5,-1,0,,no
25,admin.,single,secondary,no,66,yes,no,,9,jun,271,3,-1,0,,no
57,services,divorced,primary,no,1367,no,no,,9,jun,144,3,-1,0,,no
35,unemployed,married,primary,no,859,no,no,,9,jun,330,3,-1,0,,no
45,blue-collar,married,primary,no,408,no,no,,9,jun,253,2,-1,0,,no
35,housemaid,single,,no,4378,no,no,,9,jun,376,3,-1,0,,no
35,blue-collar,single,primary,no,-269,yes,no,,9,jun,96,10,-1,0,,no
50,housemaid,married,primary,no,3056,no,no,,9,jun,95,3,-1,0,,no
52,management,married,primary,no,48,no,no,,9,jun,135,2,-1,0,,no
42,entrepreneur,married,tertiary,no,5345,no,no,,11,jun,878,3,-1,0,,yes
41,admin.,single,secondary,no,812,no,yes,,11,jun,583,4,-1,0,,yes
47,blue-collar,married,primary,no,4157,no,no,,11,jun,90,3,-1,0,,no
48,entrepreneur,married,secondary,no,568,no,no,,11,jun,148,4,-1,0,,no
36,management,married,tertiary,no,1604,yes,no,,11,jun,47,3,-1,0,,no
50,management,married,tertiary,no,396,no,no,,11,jun,62,2,-1,0,,no
49,retired,married,primary,no,3478,no,no,,11,jun,484,5,-1,0,,no
48,technician,married,secondary,no,1637,yes,no,,11,jun,305,10,-1,0,,no
59,retired,married,primary,no,1930,no,no,,11,jun,453,1,-1,0,,no
59,entrepreneur,married,tertiary,no,712,yes,no,,11,jun,109,1,-1,0,,no
35,blue-collar,married,primary,no,234,no,no,,11,jun,88,5,-1,0,,no
53,retired,divorced,secondary,no,-24,no,no,,11,jun,303,1,-1,0,,no
44,housemaid,married,secondary,no,192,no,no,,11,jun,232,2,-1,0,,no
59,retired,married,tertiary,no,307,no,yes,,11,jun,63,5,-1,0,,no
49,technician,single,tertiary,no,2585,no,no,,11,jun,64,1,-1,0,,no
58,admin.,married,primary,no,2232,no,no,,11,jun,219,1,-1,0,,no
49,services,divorced,secondary,no,725,no,no,,11,jun,275,2,-1,0,,no
37,self-employed,married,secondary,no,883,no,no,,11,jun,153,1,-1,0,,no
42,housemaid,married,primary,yes,16,no,no,,11,jun,79,1,-1,0,,no
57,housemaid,divorced,primary,no,395,no,no,,11,jun,125,1,-1,0,,no
40,technician,married,secondary,no,0,no,no,,11,jun,420,1,-1,0,,no
42,self-employed,married,tertiary,no,1202,no,no,,11,jun,40,1,-1,0,,no
40,admin.,divorced,secondary,no,6,no,no,,11,jun,140,1,-1,0,,no
45,,married,primary,no,44,no,no,,11,jun,81,1,-1,0,,no
55,retired,married,primary,no,8894,no,no,,11,jun,262,1,-1,0,,no
48,management,married,secondary,no,397,no,no,,11,jun,389,6,-1,0,,no
36,management,married,tertiary,no,336,no,no,,11,jun,178,7,-1,0,,no
37,admin.,single,secondary,no,1560,yes,no,,11,jun,203,2,-1,0,,no
55,housemaid,married,primary,no,0,no,no,,11,jun,306,3,-1,0,,no
37,entrepreneur,single,tertiary,no,108,no,no,,11,jun,157,6,-1,0,,no
41,entrepreneur,married,secondary,no,2480,yes,no,,11,jun,394,2,-1,0,,no
35,management,married,tertiary,no,810,no,no,,11,jun,124,4,-1,0,,no
39,self-employed,married,tertiary,no,0,no,no,,11,jun,904,4,-1,0,,no
38,services,divorced,primary,no,188,no,no,,11,jun,597,10,-1,0,,no
38,blue-collar,single,tertiary,no,797,yes,no,,11,jun,124,4,-1,0,,no
32,technician,divorced,secondary,no,2,yes,no,,11,jun,354,17,-1,0,,no
44,technician,married,tertiary,no,1454,no,no,,11,jun,156,2,-1,0,,no
48,admin.,married,secondary,no,13551,no,no,,11,jun,89,3,-1,0,,no
40,technician,married,secondary,no,240,no,no,,12,jun,68,4,-1,0,,no
31,technician,single,secondary,no,1094,yes,no,,12,jun,93,8,-1,0,,no
39,management,married,,no,4800,no,no,,12,jun,135,3,-1,0,,no
46,management,married,secondary,no,0,no,no,,12,jun,155,1,-1,0,,no
47,services,married,secondary,no,440,yes,no,,12,jun,91,1,-1,0,,no
35,blue-collar,divorced,primary,no,0,no,no,,12,jun,200,1,-1,0,,no
49,management,married,tertiary,no,-470,yes,no,,12,jun,691,1,-1,0,,no
42,blue-collar,married,secondary,no,273,no,no,,12,jun,315,1,-1,0,,no
37,housemaid,married,secondary,no,187,no,no,,12,jun,165,1,-1,0,,no
38,admin.,married,secondary,no,545,no,no,,12,jun,436,1,-1,0,,no
49,entrepreneur,married,secondary,yes,-178,no,yes,,12,jun,84,1,-1,0,,no
54,blue-collar,married,primary,no,1087,yes,no,,12,jun,77,1,-1,0,,no
48,blue-collar,single,secondary,no,580,yes,no,,12,jun,185,2,-1,0,,no
41,blue-collar,divorced,primary,no,1887,no,no,,12,jun,168,2,-1,0,,no
47,housemaid,divorced,secondary,no,1453,no,no,,12,jun,303,1,-1,0,,no
38,services,married,secondary,no,702,yes,no,,12,jun,143,1,-1,0,,no
49,admin.,married,secondary,no,2732,no,no,,12,jun,558,1,-1,0,,no
45,management,married,primary,no,0,no,yes,,12,jun,54,1,-1,0,,no
52,,married,,no,1317,no,no,,12,jun,58,1,-1,0,,no
36,student,single,,no,172,no,no,,12,jun,81,1,-1,0,,no
47,housemaid,divorced,primary,no,1405,no,no,,12,jun,127,1,-1,0,,no
40,management,married,secondary,no,406,yes,no,,12,jun,577,2,-1,0,,yes
49,management,married,secondary,no,4848,no,no,,12,jun,113,1,-1,0,,no
37,services,married,secondary,no,1627,yes,no,,12,jun,602,2,-1,0,,no
38,management,divorced,tertiary,no,10638,no,no,,12,jun,159,2,-1,0,,no
37,technician,single,secondary,no,18,no,no,,12,jun,361,2,-1,0,,no
46,management,single,tertiary,no,2223,no,no,,12,jun,67,3,-1,0,,no
36,entrepreneur,married,primary,no,6317,no,no,,12,jun,478,2,-1,0,,no
46,management,divorced,tertiary,no,675,no,yes,,12,jun,190,2,-1,0,,no
48,management,divorced,tertiary,no,503,no,yes,,12,jun,1243,7,-1,0,,yes
46,technician,married,tertiary,no,4176,yes,no,,12,jun,153,6,-1,0,,no
32,blue-collar,divorced,secondary,no,-289,yes,no,,12,jun,161,2,-1,0,,no
40,blue-collar,married,secondary,no,4259,no,no,,12,jun,454,4,-1,0,,no
50,unemployed,married,primary,no,210,no,no,,16,jun,247,2,-1,0,,no
37,blue-collar,married,secondary,no,1053,no,no,,16,jun,405,3,-1,0,,no
41,blue-collar,married,primary,no,492,yes,yes,,16,jun,157,29,-1,0,,no
47,retired,married,secondary,no,477,no,no,,16,jun,68,3,-1,0,,no
48,housemaid,married,primary,no,5908,no,no,,16,jun,192,4,-1,0,,no
38,services,married,tertiary,no,1018,no,no,,16,jun,325,3,-1,0,,no
34,services,married,secondary,no,-62,yes,no,,16,jun,109,3,-1,0,,no
50,self-employed,married,primary,no,2636,yes,no,,16,jun,349,2,-1,0,,no
51,management,married,secondary,no,2216,yes,yes,,16,jun,95,8,-1,0,,no
35,services,married,secondary,no,1279,yes,no,,16,jun,114,5,-1,0,,no
57,blue-collar,married,primary,no,24,no,no,,16,jun,109,2,-1,0,,no
45,management,married,tertiary,no,1493,no,no,,16,jun,140,3,-1,0,,no
30,services,single,tertiary,no,44,no,no,,16,jun,108,2,-1,0,,no
51,admin.,married,secondary,no,924,yes,no,,16,jun,215,3,-1,0,,no
60,admin.,married,secondary,no,504,no,no,,16,jun,178,4,-1,0,,no
39,blue-collar,single,primary,no,207,no,yes,,16,jun,35,3,-1,0,,no
48,services,single,,no,5095,yes,no,,16,jun,71,1,-1,0,,no
51,housemaid,married,primary,no,13292,no,no,,16,jun,1238,2,-1,0,,no
39,management,married,tertiary,no,627,no,no,,16,jun,32,2,-1,0,,no
55,blue-collar,married,secondary,no,0,no,no,,16,jun,73,3,-1,0,,no
59,retired,married,primary,no,2722,no,no,,16,jun,145,1,-1,0,,no
36,unemployed,single,secondary,no,490,yes,yes,,16,jun,265,3,-1,0,,no
36,blue-collar,single,secondary,no,2962,yes,yes,,16,jun,181,2,-1,0,,no
37,services,married,secondary,no,3321,no,no,,16,jun,215,3,-1,0,,no
37,management,single,tertiary,no,400,yes,no,,16,jun,244,1,-1,0,,no
39,technician,single,secondary,no,2321,no,yes,,16,jun,203,2,-1,0,,no
48,,married,,no,3940,no,no,,16,jun,298,6,-1,0,,no
35,admin.,married,secondary,no,5270,no,no,,16,jun,110,8,-1,0,,no
35,blue-collar,single,primary,no,3751,no,no,,16,jun,193,1,-1,0,,no
30,services,married,secondary,no,384,yes,no,,16,jun,27,3,-1,0,,no
35,admin.,married,secondary,no,4698,yes,no,,16,jun,359,1,-1,0,,no
52,blue-collar,divorced,primary,no,1250,no,no,,16,jun,342,1,-1,0,,no
44,technician,married,secondary,no,0,no,no,,16,jun,78,1,-1,0,,no
47,blue-collar,married,secondary,no,214,yes,no,,16,jun,442,3,-1,0,,no
50,entrepreneur,married,tertiary,no,2198,no,no,,16,jun,170,6,-1,0,,no
41,entrepreneur,married,tertiary,no,373,no,no,,16,jun,87,3,-1,0,,no
38,admin.,single,secondary,no,439,no,no,,16,jun,359,4,-1,0,,no
53,blue-collar,married,secondary,no,1093,yes,yes,,16,jun,244,3,-1,0,,no
35,technician,single,tertiary,no,756,yes,no,,16,jun,14,14,-1,0,,no
53,self-employed,married,tertiary,no,2627,yes,yes,,16,jun,18,30,-1,0,,no
38,management,single,tertiary,no,93,yes,yes,,16,jun,394,3,-1,0,,no
42,housemaid,married,,no,72,no,no,,16,jun,22,1,-1,0,,no
44,management,married,tertiary,no,647,no,no,,16,jun,226,2,-1,0,,no
51,admin.,married,secondary,no,-192,no,no,,16,jun,176,3,-1,0,,no
48,blue-collar,single,primary,no,1080,yes,no,,16,jun,112,3,-1,0,,no
36,technician,married,tertiary,no,579,yes,no,,16,jun,80,3,-1,0,,no
40,admin.,married,secondary,no,0,no,no,,16,jun,368,12,-1,0,,no
57,admin.,divorced,primary,no,987,no,no,,16,jun,295,2,-1,0,,no
36,technician,single,tertiary,no,0,no,no,,17,jun,153,4,-1,0,,no
56,management,married,tertiary,no,21664,no,no,,17,jun,214,8,-1,0,,no
58,management,married,primary,no,1136,no,no,,17,jun,65,3,-1,0,,no
35,self-employed,married,tertiary,no,333,no,no,,17,jun,78,5,-1,0,,no
49,blue-collar,married,secondary,no,-55,no,no,,17,jun,150,3,-1,0,,no
44,management,married,tertiary,no,3091,yes,no,,17,jun,331,4,-1,0,,no
50,blue-collar,married,,no,1537,no,no,,17,jun,24,6,-1,0,,no
49,entrepreneur,married,secondary,no,27,no,no,,17,jun,131,6,-1,0,,no
45,housemaid,married,secondary,no,698,yes,no,,17,jun,160,4,-1,0,,no
48,blue-collar,married,primary,no,0,no,no,,17,jun,104,2,-1,0,,no
39,admin.,single,tertiary,no,2600,yes,no,,17,jun,77,1,-1,0,,no
59,retired,married,primary,no,0,no,no,,17,jun,192,1,-1,0,,no
35,services,single,secondary,no,361,no,no,,17,jun,256,1,-1,0,,no
41,technician,married,secondary,no,1385,no,no,,17,jun,145,1,-1,0,,no
55,technician,married,tertiary,no,2512,yes,no,,17,jun,166,1,-1,0,,no
48,blue-collar,married,primary,no,1670,no,no,,17,jun,145,1,-1,0,,no
55,management,single,tertiary,no,854,yes,yes,,17,jun,98,4,-1,0,,no
39,admin.,married,secondary,no,1891,no,no,,17,jun,147,1,-1,0,,no
45,management,single,tertiary,no,451,no,no,,17,jun,881,1,-1,0,,no
38,services,married,secondary,no,250,no,no,,17,jun,72,1,-1,0,,no
46,management,married,secondary,no,5559,no,no,,17,jun,483,1,-1,0,,no
36,blue-collar,married,primary,no,214,no,no,,17,jun,423,1,-1,0,,no
53,housemaid,single,primary,no,1238,no,no,,17,jun,23,3,-1,0,,no
55,retired,divorced,primary,no,925,no,no,,17,jun,254,1,-1,0,,no
59,technician,married,secondary,no,4322,no,no,,17,jun,174,1,-1,0,,no
38,blue-collar,married,primary,no,246,no,no,,17,jun,91,2,-1,0,,no
39,management,married,tertiary,no,1191,no,no,,17,jun,139,1,-1,0,,no
53,blue-collar,married,secondary,no,1653,no,no,,17,jun,88,2,-1,0,,no
35,blue-collar,single,secondary,no,507,no,no,,17,jun,43,6,-1,0,,no
52,services,married,secondary,no,517,yes,no,,17,jun,180,1,-1,0,,no
46,blue-collar,married,secondary,no,1270,yes,no,,17,jun,277,1,-1,0,,no
39,blue-collar,married,secondary,no,679,yes,no,,17,jun,341,1,-1,0,,no
44,management,married,primary,no,2276,yes,no,,17,jun,321,1,-1,0,,no
35,technician,single,tertiary,no,5251,yes,no,,17,jun,176,15,-1,0,,no
51,blue-collar,divorced,primary,no,886,no,no,,17,jun,167,1,-1,0,,no
46,services,married,secondary,no,0,no,no,,17,jun,77,5,-1,0,,no
43,self-employed,married,secondary,no,104,no,no,,17,jun,332,1,-1,0,,no
54,retired,single,secondary,no,515,yes,no,,17,jun,205,1,-1,0,,no
40,management,married,secondary,no,752,no,yes,,17,jun,717,1,-1,0,,no
44,technician,divorced,secondary,no,268,no,no,,17,jun,108,6,-1,0,,no
38,student,single,tertiary,no,3316,no,no,,17,jun,1345,3,-1,0,,yes
39,blue-collar,married,secondary,no,2239,no,no,,17,jun,133,2,-1,0,,no
60,management,married,tertiary,no,3301,no,no,,17,jun,2621,3,-1,0,,yes
49,unemployed,married,secondary,no,4110,no,no,,17,jun,50,2,-1,0,,no
48,technician,married,secondary,no,178,yes,no,,17,jun,320,4,-1,0,,no
43,housemaid,single,primary,no,1354,no,no,,17,jun,183,2,-1,0,,no
55,admin.,divorced,secondary,no,0,no,no,,17,jun,76,2,-1,0,,no
56,retired,married,primary,no,1126,no,no,,17,jun,39,3,-1,0,,no
52,services,married,tertiary,no,2801,yes,yes,,17,jun,311,2,-1,0,,no
38,unemployed,married,secondary,no,926,no,no,,17,jun,705,5,-1,0,,no
58,blue-collar,married,primary,no,5279,yes,no,,17,jun,93,6,-1,0,,no
28,blue-collar,married,primary,no,0,yes,yes,,17,jun,273,27,-1,0,,no
38,services,divorced,secondary,no,-10,yes,no,,17,jun,61,2,-1,0,,no
43,management,married,secondary,no,392,no,no,,17,jun,332,5,-1,0,,no
50,services,married,secondary,no,1321,no,no,,17,jun,271,2,-1,0,,no
36,management,single,tertiary,no,171,no,no,,17,jun,398,4,-1,0,,no
59,entrepreneur,divorced,,no,0,no,no,,17,jun,956,2,-1,0,,no
39,blue-collar,married,primary,no,1551,no,no,,17,jun,264,16,-1,0,,no
43,housemaid,married,secondary,no,618,no,no,,17,jun,89,4,-1,0,,no
39,blue-collar,married,primary,no,-119,no,no,,17,jun,135,6,-1,0,,no
56,blue-collar,married,primary,no,288,no,no,,17,jun,548,3,-1,0,,no
27,blue-collar,single,secondary,no,370,yes,no,,17,jun,128,21,-1,0,,no
46,retired,divorced,secondary,no,865,no,no,,17,jun,117,11,-1,0,,no
49,technician,married,secondary,no,662,no,no,,18,jun,47,2,-1,0,,no
50,services,married,secondary,no,1134,no,no,,18,jun,53,2,-1,0,,no
